entity_id,name,country_iso3,entity_type,sector_code,influence_score,rank,revenue_usd,employee_count,years_active
wiki:largest_private_companies_by_revenue:trafigura-group,Trafigura Group,SGP,company,,0.34748101152533517,42.0,244300000000.0,,
wiki:fortune_500:costco,Costco,,company,,0.34463630410326407,43.0,242300000000.0,,
wd:Q1684639,Perekryostok,RUS,company,,0.013217391304347827,641.0,,30400.0,
wiki:largest_europe_companies_by_revenue:glencore,Glencore,CHE,company,,0.30982988644051335,49.0,217829000000.0,,
wiki:forbes_global_2000:citigroup,Citigroup,USA,company,,0.3083236138605267,50.0,216770000000.0,,
wd:Q154037,TotalEnergies,FRA,company,,0.04473347826086956,419.0,,102887.0,
wiki:largest_europe_companies_by_revenue:bp,BP,GBR,company,,0.30300685568867586,53.0,213032000000.0,,
wd:Q20716,Samsung Group,KOR,company,,0.2565217391304348,68.0,,590000.0,
wiki:largest_europe_companies_by_revenue:stellantis,Stellantis,NLD,company,,0.2914516541402231,54.0,204908000000.0,,
wiki:forbes_global_2000:industrial-and-commercial-bank-of-china,Industrial and Commercial Bank of China,,company,,0.2888515915564502,55.0,203080000000.0,,
wd:Q319642,Chevron Corporation,USA,company,,0.021130434782608697,561.0,,48600.0,
wiki:fortune_500:chevron-corporation,Chevron Corporation,,company,,0.2857508604663927,59.0,200900000000.0,,
wiki:largest_manufacturing_companies_by_revenue:samsung-electronics,Samsung Electronics,KOR,company,,0.2855147497503608,60.0,200734000000.0,,
wiki:largest_germany_companies:allianz-se,Allianz SE,,company,,0.2813131168879618,61.0,197780000000.0,,
wiki:forbes_global_2000:china-construction-bank,China Construction Bank,,company,,0.2647569196915081,64.0,186140000000.0,,
wd:Q4154231,Far Eastern Shipping Company,RUS,company,,0.0029556521739130433,794.0,,6798.0,
wiki:largest_manufacturing_companies_by_revenue:foxconn,Foxconn,TWN,company,,0.258790145873714,66.0,181945000000.0,,
wiki:largest_private_companies_by_revenue:schwarz-group,Schwarz Group,DEU,company,,0.2568770801323712,67.0,180600000000.0,,
wiki:largest_retail_companies:schwarz-gruppe,Schwarz Gruppe,,company,,0.2517694079560426,70.0,177009000000.0,,
wiki:fortune_500:ford-motor-company,Ford Motor Company,,company,,0.25061872380381484,72.0,176200000000.0,,
wiki:largest_manufacturing_companies_by_revenue:mercedes-benz-group,Mercedes-Benz Group,DEU,company,,0.2500881858695986,73.0,175827000000.0,,
wiki:largest_germany_companies:bmw,BMW,,company,,0.2432936021919818,75.0,171050000000.0,,
wd:Q219960,Scania,SWE,company,,0.024750869565217392,521.0,,56927.0,
wiki:largest_germany_companies:mercedes-benz-group-ag,Mercedes-Benz Group AG,,company,,0.2396950473030619,76.0,168520000000.0,,
wd:Q4481674,Federal Passenger Company,RUS,company,,0.03695652173913044,458.0,,85000.0,
wd:Q16643324,Detskiy Mir,RUS,company,,0.0034782608695652175,778.0,,8000.0,
wiki:largest_private_companies_by_revenue:cargill,Cargill,USA,company,,0.22757659368503907,79.0,160000000000.0,,
wiki:largest_retail_companies:the-home-depot,The Home Depot,,company,,0.2171493186294375,84.0,152669000000.0,,
wiki:largest_europe_companies_by_revenue:lectricit-de-france,Électricité de France,FRA,company,,0.2148323044341606,86.0,151040000000.0,,
wiki:largest_retail_companies:the-kroger-company,The Kroger Company,,company,,0.21179557926109974,87.0,148905000000.0,,
wiki:largest_japan_companies:honda,Honda,,company,,0.20261428605636533,89.0,142450000000.0,,
wiki:largest_manufacturing_companies_by_revenue:china-railway-and-engineering-group,China Railway and Engineering Group,CHN,company,,0.20109663464669042,91.0,141383000000.0,,
wd:Q51756,China Airlines,TWN,company,,0.004891739130434782,739.0,,11251.0,
wiki:largest_europe_companies_by_revenue:banco-santander,Banco Santander,ESP,company,,0.19520951263671432,93.0,137244000000.0,,
wd:Q51747,Air China,CHN,company,,0.021739130434782608,554.0,,50000.0,
wiki:largest_europe_companies_by_revenue:bnp-paribas,BNP Paribas,FRA,company,,0.19354820350222482,94.0,136076000000.0,,
wiki:largest_europe_companies_by_revenue:hsbc,HSBC,GBR,company,,0.19187693789175805,95.0,134901000000.0,,
wd:Q467752,Verizon Communications,USA,company,,0.057478260869565215,368.0,,132200.0,
wiki:largest_japan_companies:mitsubishi-corporation,Mitsubishi Corporation,,company,,0.19001223217659047,96.0,133590000000.0,,
wiki:largest_manufacturing_companies_by_revenue:huawei,Huawei,CHN,company,,0.18374391937205684,99.0,129183000000.0,,
wiki:largest_manufacturing_companies_by_revenue:ford,Ford,USA,company,,0.18084374015525537,101.0,127144000000.0,,
wiki:largest_private_companies_by_revenue:koch-inc,"Koch, Inc.",USA,company,,0.17779421379879518,103.0,125000000000.0,,
wiki:largest_retail_companies:aldi,Aldi,,company,,0.1758142974330337,104.0,123608000000.0,,
wiki:largest_germany_companies:deutsche-telekom-ag,Deutsche Telekom AG,,company,,0.17523397711893118,105.0,123200000000.0,,
wiki:largest_retail_companies:jd-com,JD.com,,company,,0.17478451334624395,106.0,122884000000.0,,
wd:Q487292,Allianz SE,DEU,company,,0.06864478260869565,313.0,,157883.0,
wiki:largest_manufacturing_companies_by_revenue:mitsubishi,Mitsubishi,JPN,company,,0.17287571466603427,108.0,121542000000.0,,
wiki:largest_europe_companies_by_revenue:deutsche-telekom,Deutsche Telekom,DEU,company,,0.17217022722536063,109.0,121046000000.0,,
wd:Q740844,Q740844,RUS,company,,0.001251304347826087,823.0,,2878.0,
wiki:largest_europe_companies_by_revenue:uniper,Uniper,DEU,company,,0.16593462855618082,111.0,116662000000.0,,
wd:Q7570642,Southern and Eastern Norway Regional Health Authority,NOR,company,,0.037105217391304346,456.0,,85342.0,
wiki:largest_europe_companies_by_revenue:allianz,Allianz,DEU,company,,0.16146132613497405,115.0,113517000000.0,,
wd:Q4531492,Eldorado,RUS,company,,0.013043478260869566,644.0,,30000.0,
wiki:largest_russia_companies:gazprom,Gazprom,,company,,0.15958808629754023,116.0,112200000000.0,,
wd:Q9396,Deutsche Telekom,DEU,company,,0.08680521739130435,250.0,,199652.0,
wiki:largest_india_companies:reliance-industries-limited,Reliance Industries Limited,,company,,0.1547520836800194,119.0,108800000000.0,,
wiki:largest_manufacturing_companies_by_revenue:saic-motor,SAIC Motor,CHN,company,,0.15298125330978016,122.0,107555000000.0,,
wiki:largest_europe_companies_by_revenue:rosneft,Rosneft,RUS,company,,0.15296418506524773,123.0,107543000000.0,,
wiki:largest_europe_companies_by_revenue:equinor,Equinor,NOR,company,,0.1524393365458756,125.0,107174000000.0,,
wiki:largest_retail_companies:target-corporation,Target Corporation,,company,,0.1504892896080459,128.0,105803000000.0,,
wiki:largest_europe_companies_by_revenue:nestl,Nestlé,CHE,company,,0.14722072078008622,130.0,103505000000.0,,
wiki:largest_private_companies_by_revenue:e-leclerc,E.Leclerc,FRA,company,,0.14647398508179255,132.0,102980000000.0,,
wiki:largest_private_companies_by_revenue:suning-holdings-group,Suning Holdings Group,CHN,company,,0.14636019678490972,133.0,102900000000.0,,
wiki:largest_manufacturing_companies_by_revenue:china-minmetals,China Minmetals,CHN,company,,0.14509999139693222,136.0,102014000000.0,,
wiki:largest_europe_companies_by_revenue:e-on,E.ON,DEU,company,,0.14405598377303214,137.0,101280000000.0,,
wiki:largest_manufacturing_companies_by_revenue:faw-group,FAW Group,CHN,company,,0.14376440126226986,138.0,101075000000.0,,
wiki:largest_manufacturing_companies_by_revenue:hengli-group,Hengli Group,CHN,company,,0.1433348504415371,139.0,100773000000.0,,
wiki:largest_private_companies_by_revenue:rewe-group,REWE Group,DEU,company,,0.14179444137248562,141.0,99690000000.0,,
wiki:largest_europe_companies_by_revenue:socgen,SocGen,FRA,company,,0.14104486096676988,142.0,99163000000.0,,
wiki:largest_private_companies_by_revenue:robert-bosch,Robert Bosch,DEU,company,,0.14069922901498824,143.0,98920000000.0,,
wiki:largest_india_companies:life-insurance-corporation,Life Insurance Corporation,,company,,0.13939066360083555,146.0,98000000000.0,,
wiki:largest_retail_companies:ahold-delhaize,Ahold Delhaize,,company,,0.13915881994593676,147.0,97837000000.0,,
wiki:largest_manufacturing_companies_by_revenue:china-baowu-steel-group,China Baowu Steel Group,CHN,company,,0.13888288332599588,148.0,97643000000.0,,
wiki:largest_japan_companies:itochu-corporation,Itochu Corporation,,company,,0.13620459128811593,152.0,95760000000.0,,
wiki:largest_japan_companies:eneos,ENEOS,,company,,0.13448354329776294,155.0,94550000000.0,,
wiki:largest_manufacturing_companies_by_revenue:dell,Dell,USA,company,,0.13401985598796534,156.0,94224000000.0,,
wiki:largest_russia_companies:lukoil,Lukoil,,company,,0.13347367216292771,157.0,93840000000.0,,
wiki:largest_india_companies:indian-oil-corporation,Indian Oil Corporation,,company,,0.1334167780144863,158.0,93800000000.0,,
wd:Q459477,FedEx,USA,company,,0.17391304347826086,107.0,,400000.0,
wiki:largest_europe_companies_by_revenue:cr-dit-agricole,Crédit Agricole,FRA,company,,0.13278809767420857,161.0,93358000000.0,,
wiki:largest_europe_companies_by_revenue:dior,Dior,FRA,company,,0.1324723351503587,164.0,93136000000.0,,
wiki:largest_retail_companies:carrefour,Carrefour,,company,,0.12915398394251276,167.0,90803000000.0,,
wiki:largest_europe_companies_by_revenue:bosch,Bosch,DEU,company,,0.12804028098677195,168.0,90020000000.0,,
wiki:largest_manufacturing_companies_by_revenue:nestle,Nestle,,company,,0.12780132556331797,169.0,89852000000.0,,
wiki:largest_europe_companies_by_revenue:engie,Engie,FRA,company,,0.12695502510525183,170.0,89257000000.0,,
wiki:largest_private_companies_by_revenue:amer-international-group,Amer International Group,CHN,company,,0.12644724483041214,171.0,88900000000.0,,
wiki:largest_europe_companies_by_revenue:orlen,Orlen,POL,company,,0.12618695410129263,172.0,88717000000.0,,
wiki:largest_private_companies_by_revenue:hna-group,HNA Group,CHN,company,,0.12587830334599792,173.0,88500000000.0,,
wiki:largest_manufacturing_companies_by_revenue:hyundai-motor-company,Hyundai Motor Company,KOR,company,,0.12538759131569066,174.0,88155000000.0,,
wiki:largest_manufacturing_companies_by_revenue:dongfeng-motor-group,Dongfeng Motor Group,CHN,company,,0.12353141972278928,175.0,86850000000.0,,
wd:Q869570,Mediterranean Shipping Company,CHE,company,,0.08695652173913043,249.0,,200000.0,
wiki:largest_europe_companies_by_revenue:dhl,DHL,DEU,company,,0.12287002524715775,177.0,86385000000.0,,
wiki:largest_retail_companies:lowe-s,Lowe's,,company,,0.12267800749616795,178.0,86250000000.0,,
wiki:largest_europe_companies_by_revenue:tesco,Tesco,GBR,company,,0.12265098277565827,179.0,86231000000.0,,
wiki:largest_private_companies_by_revenue:bytedance,ByteDance,CHN,company,,0.12118453609958063,180.0,85200000000.0,,
wiki:largest_manufacturing_companies_by_revenue:sony,Sony,JPN,company,,0.12074787351029272,181.0,84893000000.0,,
wiki:largest_europe_companies_by_revenue:siemens,Siemens,DEU,company,,0.11795721552924097,186.0,82931000000.0,,
wiki:largest_manufacturing_companies_by_revenue:hitachi,Hitachi,JPN,company,,0.11710807036375277,189.0,82334000000.0,,
wiki:largest_private_companies_by_revenue:state-farm,State Farm,USA,company,,0.11691747496647399,190.0,82200000000.0,,
wd:Q3511885,T-Mobile US,USA,company,,0.01652173913043478,613.0,,38000.0,
wiki:largest_manufacturing_companies_by_revenue:general-electric,General Electric,USA,company,,0.11324638003829128,193.0,79619000000.0,,
wiki:largest_retail_companies:albertsons,Albertsons,,company,,0.11270446327438675,194.0,79238000000.0,,
wiki:largest_manufacturing_companies_by_revenue:intel,Intel,USA,company,,0.11075441633655701,195.0,77867000000.0,,
wiki:largest_india_companies:oil-and-natural-gas-corporation,Oil and Natural Gas Corporation,,company,,0.11023241252460697,196.0,77500000000.0,,
wiki:largest_manufacturing_companies_by_revenue:sinopharm,Sinopharm,CHN,company,,0.10991665000075708,197.0,77278000000.0,,
wiki:largest_private_companies_by_revenue:pacific-construction-group,Pacific Construction Group,CHN,company,,0.10962080042886169,199.0,77070000000.0,,
wiki:largest_retail_companies:edeka,Edeka,,company,,0.10799931719828118,200.0,75930000000.0,,
wiki:largest_europe_companies_by_revenue:vinci,Vinci,FRA,company,,0.10774329353029478,201.0,75750000000.0,,
wd:Q7248721,Progressive Corporation,USA,company,,0.011847826086956522,648.0,,27250.0,
wiki:largest_europe_companies_by_revenue:basf,BASF,DEU,company,,0.1059468607932569,204.0,74487000000.0,,
wiki:largest_manufacturing_companies_by_revenue:nissan,Nissan,JPN,company,,0.10549455231314758,206.0,74169000000.0,,
wiki:largest_private_companies_by_revenue:nippon-life-insurance,Nippon Life Insurance,JPN,company,,0.10525417453598257,207.0,74000000000.0,,
wiki:largest_europe_companies_by_revenue:groupe-bpce,Groupe BPCE,FRA,company,,0.10493272259728854,208.0,73774000000.0,,
wiki:largest_manufacturing_companies_by_revenue:ibm,IBM,USA,company,,0.10471368012578905,210.0,73620000000.0,,
wiki:largest_retail_companies:seven-and-i-holdings,Seven & I Holdings,,company,,0.10347623239718814,211.0,72750000000.0,,
wiki:largest_manufacturing_companies_by_revenue:beijing-automotive-group,Beijing Automotive Group,CHN,company,,0.10261855310943371,212.0,72147000000.0,,
wiki:largest_india_companies:state-bank-of-india,State Bank of India,,company,,0.10212499637170439,213.0,71800000000.0,,
wiki:largest_europe_companies_by_revenue:ubs-group,UBS Group,CHE,company,,0.10133559006207966,217.0,71245000000.0,,
wiki:largest_europe_companies_by_revenue:airbus,Airbus,NLD,company,,0.1006329473288281,218.0,70751000000.0,,
wd:Q113215,Carlsberg Group,DNK,company,,0.016915652173913043,609.0,,38906.0,
wiki:largest_europe_companies_by_revenue:arcelormittal,ArcelorMittal,LUX,company,,0.0971111995403041,222.0,68275000000.0,,
wd:Q3365718,Danish Crown,DNK,company,,0.01041695652173913,662.0,,23959.0,
wiki:largest_europe_companies_by_revenue:ko-holding,Koç Holding,,company,,0.09598327304745292,223.0,67482000000.0,,
wiki:largest_europe_companies_by_revenue:roche,Roche,CHE,company,,0.09568031170700235,225.0,67269000000.0,,
wiki:largest_private_companies_by_revenue:deloitte,Deloitte,GBR,company,,0.09558216930094089,226.0,67200000000.0,,
wiki:largest_europe_companies_by_revenue:bbva,BBVA,ESP,company,,0.095266406777091,227.0,66978000000.0,,
wiki:largest_manufacturing_companies_by_revenue:aviation-industry-corporation-of-china,Aviation Industry Corporation of China,CHN,company,,0.09524649382513652,228.0,66964000000.0,,
wiki:largest_europe_companies_by_revenue:lloyds-banking-group,Lloyds Banking Group,GBR,company,,0.09486672538429002,229.0,66697000000.0,,
wiki:largest_europe_companies_by_revenue:deutsche-bank,Deutsche Bank,DEU,company,,0.09384405306605546,230.0,65978000000.0,,
wiki:largest_private_companies_by_revenue:ineos,Ineos,GBR,company,,0.09245299113666271,233.0,65000000000.0,,
wiki:largest_europe_companies_by_revenue:accenture,Accenture,IRL,company,,0.09230506635071502,235.0,64896000000.0,,
wiki:largest_manufacturing_companies_by_revenue:hoffmann-la-roche,Hoffmann-La Roche,CHE,company,,0.09143600823327229,237.0,64285000000.0,,
wiki:largest_manufacturing_companies_by_revenue:sinochem,Sinochem,CHN,company,,0.09038204413339496,238.0,63544000000.0,,
wiki:largest_europe_companies_by_revenue:munich-re,Munich Re,DEU,company,,0.09011037457458718,239.0,63353000000.0,,
wiki:largest_europe_companies_by_revenue:sberbank,Sberbank,RUS,company,,0.09007623808552231,240.0,63329000000.0,,
wiki:largest_manufacturing_companies_by_revenue:panasonic,Panasonic,JPN,company,,0.08987995327339941,242.0,63191000000.0,,
wd:Q4322432,New Forwarding Company,RUS,company,,0.00023173913043478262,890.0,,533.0,
wiki:largest_manufacturing_companies_by_revenue:lenovo,Lenovo,,company,,0.08639660903507337,251.0,60742000000.0,,
wd:Q12306870,Dansk Landbrugs Grovvareselskab,DNK,company,,0.0030117391304347826,793.0,,6927.0,
wiki:largest_europe_companies_by_revenue:zurich-insurance-group,Zurich Insurance Group,CHE,company,,0.08625864072510293,252.0,60645000000.0,,
wiki:largest_europe_companies_by_revenue:bouygues,Bouygues,FRA,company,,0.08619321245439529,253.0,60599000000.0,,
wiki:largest_manufacturing_companies_by_revenue:chemchina,ChemChina,CHN,company,,0.08603959825360345,254.0,60491000000.0,,
wiki:largest_europe_companies_by_revenue:daimler-truck,Daimler Truck,DEU,company,,0.08593861114011993,255.0,60420000000.0,,
wiki:largest_europe_companies_by_revenue:ing,ING,NLD,company,,0.08591158641961026,256.0,60401000000.0,,
wiki:largest_europe_companies_by_revenue:ab-inbev,AB InBev,BEL,company,,0.08445936328064296,258.0,59380000000.0,,
wiki:largest_retail_companies:on,Æon,,company,,0.08345091449951877,260.0,58671000000.0,,
wiki:largest_retail_companies:publix,Publix,,company,,0.08121639681948194,263.0,57100000000.0,,
wiki:largest_manufacturing_companies_by_revenue:hewlett-packard,Hewlett-Packard,USA,company,,0.08056069175869456,265.0,56639000000.0,,
wiki:largest_europe_companies_by_revenue:renault,Renault,FRA,company,,0.08053508939189591,266.0,56621000000.0,,
wiki:largest_manufacturing_companies_by_revenue:raytheon-technologies,Raytheon Technologies,USA,company,,0.0804867293657207,267.0,56587000000.0,,
wiki:largest_private_companies_by_revenue:cma-cgm,CMA CGM,FRA,company,,0.07965180773734284,268.0,56000000000.0,,
wd:Q1157624,Daimler Truck,DEU,company,,0.04539826086956521,417.0,,104416.0,
wiki:largest_private_companies_by_revenue:pwc,PwC,GBR,company,,0.0785139247685144,271.0,55200000000.0,,
wiki:largest_private_companies_by_revenue:auchan-holding,Auchan Holding,FRA,company,,0.07780274791299664,272.0,54700000000.0,,
wiki:largest_retail_companies:tjx-companies,TJX Companies,,company,,0.07711575107056647,274.0,54217000000.0,,
